chapter,place,title,date,location,year,latitude,longitude
rladies,tbilisi,First steps on Git using R-Studio and GitHub,2021-06-10,online,2021,41.6934591,44.8014495
rladies,columbus,R-Ladies Columbus Monthly Meetup,2021-06-10,online,2021,39.9622601,-83.0007065
rladies,cdmx,Club de lectura Advanced R,2021-06-10,online,2021,19.4326296,-99.1331785
rladies,milagro,Club de lectura: R para Ciencia de Datos,2021-06-10,online,2021,42.2418183,-1.7628016
rladies,guayaquil,Club de lectura: R para Ciencia de Datos - Sesión 3,2021-06-10,online,2021,-2.1900563,-79.8868741
rladies,barranquilla,Club de lectura R para Ciencia de Datos - Sesión 3,2021-06-10,online,2021,11.0101922,-74.8231794084391
rladies,tunis,Github for collaboration,2021-06-10,online,2021,36.8002068,10.1857757
rladies,galapagos-islands,Club de lectura R para Ciencia de Datos - Sesión 3,2021-06-10,online,2021,-0.62881505,-90.3638752022324
rladies,dammam,Filling your bag of workflow tricks,2021-06-09,online,2021,26.4367824,50.1039991
rladies,boulder,RLadies Boulder Meetup #15: From csv to slippy map - intro to spatial data in R,2021-06-08,online,2021,40.0149856,-105.270545
rladies,milan,Modelli predittivi per la crescita profittevole: il caso Bene Assicurazioni,2021-06-08,online,2021,45.4641943,9.1896346
rladies,bari,Modelli predittivi per la crescita profittevole: il caso Bene Assicurazioni,2021-06-08,online,2021,41.1257843,16.8620293
rladies,freiburg,From messy data to beautiful plot: Guided TidyTuesday,2021-06-08,online,2021,47.9960901,7.8494005
rladies,lavras,Relatórios e Apresentações em RMarkdown ,2021-06-08,online,2021,-21.2425512,-44.9991978
rladies,tbilisi,Bookclub - Chapter 7: Exploratory Data Analysis Part II,2021-06-06,online,2021,41.6934591,44.8014495
rladies,tunis,R4Bioinfo Workshop: Introduction to Ensembl REST API - PART1,2021-06-04,online,2021,36.8002068,10.1857757
rladies,natal,Análise de Dados Hidrológicos no R,2021-06-04,online,2021,-5.805398,-35.2080905
rladies,eskisehir,R' da Veri Kazıma ile İstatistiksel Analiz,2021-06-03,online,2021,39.7743941,30.519116
rladies,philly,Panel Discussion: What Are Hiring Managers Looking For in Candidates?,2021-06-03,online,2021,39.9527237,-75.1635262
rladies,talca,"Club de lectura del libro ""Data Feminism""",2021-06-03,online,2021,-35.4265343,-71.6660322
rladies,scl,"Club de lectura del libro ""Data Feminism""",2021-06-03,online,2021,-33.4093715,-70.7908989
rladies,concepcion,"Club de lectura del libro ""Data Feminism""",2021-06-03,online,2021,-36.8270795,-73.0502399
rladies,valparaiso,"Club de lectura del libro ""Data Feminism""",2021-06-03,online,2021,-32.5976089,-70.8529753
rladies,dallas,"""Latent Profile Analyses using tidyLPA"" with Danica Slavish",2021-06-01,online,2021,32.7762719,-96.7968559
rladies,calgary,Getting Started in R: A Beginner's Guide,2021-05-31,online,2021,51.0456064,-114.057541
rladies,bergen,Bayesian statistics,2021-05-31,online,2021,60.3943055,5.3259192
rladies,tunis,A quick flight to the edge of the tidyverse,2021-05-29,online,2021,36.8002068,10.1857757
rladies,dammam,A quick flight to the edge of the tidyverse,2021-05-29,online,2021,26.4367824,50.1039991
rladies,lima,Simulación de tiempos de espera en cola usando herramientas de tidyverse,2021-05-29,online,2021,-12.0621065,-77.0365256
rladies,goiania,Regressão com Tidymodels,2021-05-29,online,2021,-16.680882,-49.2532691
rladies,dc,Books In Bars - Lessons from Plants,2021-05-28,online,2021,4.6529539,-74.0835643
rladies,gottingen,R-Ladies Göttingen Meet-Up 04,2021-05-28,online,2021,51.5328328,9.9351811
rladies,eskisehir,R' da tm paketi ile Metin Madenciliği,2021-05-27,online,2021,39.7743941,30.519116
rladies,vienna,ggplot2 workshop with Ursula Laa,2021-05-27,online,2021,48.2083537,16.3725042
rladies,cdmx,Club de lectura Advanced R: Funcionales,2021-05-27,online,2021,19.4326296,-99.1331785
rladies,milagro,Club de lectura: R para Ciencia de Datos,2021-05-27,online,2021,42.2418183,-1.7628016
rladies,guayaquil,Club de lectura: R para Ciencia de Datos - Sesión 2,2021-05-27,online,2021,-2.1900563,-79.8868741
rladies,barranquilla,Club de lectura R para Ciencia de Datos - Sesión 2,2021-05-27,online,2021,11.0101922,-74.8231794084391
rladies,galapagos-islands,Club de lectura R para Ciencia de Datos - Sesión 2,2021-05-27,online,2021,-0.62881505,-90.3638752022324
rladies,talca,Análisis de encuestas de diseño complejo con R,2021-05-27,online,2021,-35.4265343,-71.6660322
rladies,scl,Análisis de encuestas de diseño complejo con R,2021-05-27,online,2021,-33.4093715,-70.7908989
rladies,concepcion,Análisis de encuestas de diseño complejo con R,2021-05-27,online,2021,-36.8270795,-73.0502399
rladies,valparaiso,Análisis de encuestas de diseño complejo con R,2021-05-27,online,2021,-32.5976089,-70.8529753
rladies,belgrade,Introduce yourself online with blogdown & Hugo Apéro,2021-05-26,online,2021,44.8178131,20.4568974
rladies,belo-horizonte,We R Ladies - Previsão de Séries Temporais com o {fable},2021-05-26,online,2021,-19.9225776,-43.9451356
rladies,tunis,Introduce yourself online with blogdown & Hugo Apéro,2021-05-26,online,2021,36.8002068,10.1857757
rladies,dc,Exploring Our Universe Through Sight & Sound,2021-05-26,online,2021,4.6529539,-74.0835643
rladies,guayaquil,¡Primer meet-up R-Ladies Guayaquil!,2021-05-26,inperson,2021,-2.1900563,-79.8868741
rladies,rtp,Common Statistical Tests in R,2021-05-26,online,2021,35.8569851,-78.8682511
rladies,santa-barbara,A Gentle Introduction to Parallel Processing in R with Danielle Ferraro,2021-05-26,online,2021,34.4221319,-119.702667
rladies,seattle,Practice talks for CascadiaRConf,2021-05-26,online,2021,47.6038321,-122.330062
rladies,irvine,Social Vulnerability and COVID-19 Prevalence & Predicting Benzodiazepines Use,2021-05-25,online,2021,33.6856969,-117.8259819
rladies,bucharest,R-Ladies Bucharest: #17 OneHourOnline Event,2021-05-25,online,2021,44.4361414,26.1027202
rladies,barcelona,"Taller: ""Introducción a targets""",2021-05-25,online,2021,41.3828939,2.1774322
rladies,denver, R4DS – Dabbling in dplyr ,2021-05-25,online,2021,39.7392364,-104.984862
rladies,comitan,Graficando en ggplot2,2021-05-25,online,2021,16.2441097,-92.1348514
rladies,tbilisi,Bookclub - Chapter 7: Exploratory Data Analysis Part I,2021-05-23,online,2021,41.6934591,44.8014495
rladies,tunis,Omics Integration and Supervised Machine Learning - PART2,2021-05-22,online,2021,36.8002068,10.1857757
rladies,natal,R do Zero: para iniciantes,2021-05-21,online,2021,-5.805398,-35.2080905
rladies,miami,Rescuing Coral Reefs with Data Science and Art: Future Pacific,2021-05-20,online,2021,25.7741728,-80.19362
rladies,montreal,R-Ladies Meeting: TBC,2021-05-20,inperson,2021,45.5031824,-73.5698065
rladies,milan,Text mining e data analisi con Twitter,2021-05-20,online,2021,45.4641943,9.1896346
rladies,montevideo,Taller: datos geoespaciales en R,2021-05-20,online,2021,-34.9058916,-56.1913095
rladies,montreal,R-Ladies Meeting: TBC,2021-05-20,inperson,2021,45.5031824,-73.5698065
rladies,bari, Text mining e data analisi con Twitter,2021-05-20,online,2021,41.1257843,16.8620293
rladies,bergen,Statistrikk - Hard facts in soft materials,2021-05-20,online,2021,60.3943055,5.3259192
rladies,freiburg,{Part 5: More Wrangling & ggplot} From Zero toHero: Multi-part intro to R ,2021-05-19,online,2021,47.9960901,7.8494005
rladies,melbourne,Create and publish your personal website with Blogdown,2021-05-19,inperson,2021,-37.8142454,144.9631732
rladies,coventry,Improving your data visualisations in R,2021-05-18,online,2021,52.4081812,-1.510477
rladies,tunis,Introduction to {reticulate},2021-05-17,online,2021,36.8002068,10.1857757
rladies,tbilisi,Bookclub - Chapter 5: Data Transformation Part II,2021-05-16,online,2021,41.6934591,44.8014495
rladies,goiania,Shiny: Construindo aplicativos web interativos,2021-05-15,online,2021,-16.680882,-49.2532691
rladies,abuja,Deploying Energy Theft Detection Model with tidymodels and RESTful API,2021-05-15,online,2021,9.0643305,7.4892974
rladies,dc,Text Analysis with Wendy Martinez,2021-05-13,online,2021,4.6529539,-74.0835643
rladies,milagro,Club de lectura: R para Ciencia de Datos,2021-05-13,online,2021,42.2418183,-1.7628016
rladies,guayaquil,Club de lectura: R para Ciencia de Datos,2021-05-13,online,2021,-2.1900563,-79.8868741
rladies,barranquilla,Club de lectura: R para Ciencia de Datos,2021-05-13,online,2021,11.0101922,-74.8231794084391
rladies,galapagos-islands,Club de lectura: R para Ciencia de Datos,2021-05-13,online,2021,-0.62881505,-90.3638752022324
rladies,vancouver,Developing R packages for yourself and others,2021-05-12,online,2021,49.2608724,-123.113952
rladies,freiburg,{R-Ladies Toolbox Series} Part 5: Panel discussion on women in science ,2021-05-12,online,2021,47.9960901,7.8494005
rladies,edinburgh,Zhoosh up your ggplots!,2021-05-12,online,2021,55.9533456,-3.1883749
rladies,boulder,R Ladies Boulder Meetup #14: RStudio 2021 Conference Talk Watch Party,2021-05-11,online,2021,40.0149856,-105.270545
rladies,madrid,Implementando Redes Neuronales en R ,2021-05-11,online,2021,40.4167047,-3.7035825
rladies,sydney,Show and Tell your R Code,2021-05-11,online,2021,-33.768528,150.9568559523945
rladies,brisbane,Modelling workflows in R and the R-INLA package - Hybrid,2021-05-11,online,2021,-27.4689682,153.0234991
rladies,dallas,"""Flexible reproducibility in data workflows"" with Brooke Watson Madubuonwu",2021-05-11,online,2021,32.7762719,-96.7968559
rladies,bergen,Bayesian statistics,2021-05-11,online,2021,60.3943055,5.3259192
rladies,pune,[ONLINE] Meetup 4: Lightning Talks,2021-05-09,online,2021,18.521428,73.8544541
rladies,tbilisi,Bookclub - Chapter 5: Data Transformation,2021-05-09,online,2021,41.6934591,44.8014495
rladies,calgary,R in geoscience - working with oil and gas data,2021-05-08,online,2021,51.0456064,-114.057541
rladies,tunis,Omics Integration and Supervised Machine Learning - PART1,2021-05-08,online,2021,36.8002068,10.1857757
rladies,la-paz,Fundamentos de R desde Cero - Sesión 7,2021-05-08,online,2021,-16.4955455,-68.1336229
rladies,sao-paulo,[MeetUp Online] Tidymodels: Estruturando o processo de Machine Learning,2021-05-08,online,2021,-23.5506507,-46.6333824
rladies,puebla,Taller Introductorio de Rmarkdown,2021-05-08,online,2021,18.833333,-98
rladies,nairobi,R for Official Statistics,2021-05-08,online,2021,-1.3026148499999999,36.82884201813725
rladies,eskisehir,R'da Renk Teorisi ve Uygulamaları,2021-05-06,online,2021,39.7743941,30.519116
rladies,bogota,Cómo modelar sistemas sociales en R ,2021-05-06,online,2021,4.6529539,-74.0835643
rladies,cdmx,Club de lectura: Advanced R,2021-05-06,online,2021,19.4326296,-99.1331785
rladies,lavras,Introdução ao GitHub com aplicações em R,2021-05-06,online,2021,-21.2425512,-44.9991978
rladies,cuernavaca,Reportando resultados estadísticos con 'report',2021-05-06,online,2021,18.9218274,-99.2342282
rladies,xalapa,Feminismo de datos: ¿Qué es y cómo se come?,2021-05-05,online,2021,19.5408338,-96.9146374
rladies,milan,WOMEN WILL | STRUMENTI DI LEADERSHIP IN PILLOLE,2021-05-04,online,2021,45.4641943,9.1896346
rladies,bari,WOMEN WILL | STRUMENTI DI LEADERSHIP IN PILLOLE,2021-05-04,online,2021,41.1257843,16.8620293
rladies,buenos-aires,Tidyverse: reorganizando datos con TidyR,2021-05-04,online,2021,-34.6075682,-58.4370894
rladies,san-francisco,Building your Data Science portfolio using GitHub,2021-05-01,online,2021,37.7790262,-122.419906
rladies,chennai,"""Classification and Regression Trees"" with Praveena Mathews",2021-05-01,online,2021,13.0836939,80.270186
rladies,brisbane,RLadies Brisbane & Women in Economics Networking,2021-04-30,inperson,2021,-27.4689682,153.0234991
rladies,concepcion,Funciones de R que hacen nuestra vida más simple,2021-04-30,online,2021,-36.8270795,-73.0502399
rladies,talca, Funciones de R que hacen nuestra vida más simple + LatinR 2021,2021-04-30,online,2021,-35.4265343,-71.6660322
rladies,scl,Funciones de R que hacen nuestra vida más simple + LatinR 2021,2021-04-30,online,2021,-33.4093715,-70.7908989
rladies,valparaiso,Funciones de R que hacen nuestra vida más simple + LatinR 2021,2021-04-30,online,2021,-32.5976089,-70.8529753
rladies,barcelona,"""Build your portfolio website with R+Shiny""",2021-04-29,online,2021,41.3828939,2.1774322
rladies,vienna,Cross selling analytic model with sparklyr,2021-04-29,online,2021,48.2083537,16.3725042
rladies,den-bosch,R-Ladies+ feat. useR! meetup,2021-04-28,online,2021,51.6889387,5.303116
rladies,bergen,R-Ladies+ feat. useR! meetup,2021-04-28,online,2021,60.3943055,5.3259192
rladies,tunis,R-Ladies+ feat. useR! meetup,2021-04-28,online,2021,36.8002068,10.1857757
rladies,eskisehir,R' da Zamana Bağlı ROC Analizi,2021-04-28,online,2021,39.7743941,30.519116
rladies,guayaquil,¡Primer meet-up R-Ladies Guayaquil!,2021-04-28,inperson,2021,-2.1900563,-79.8868741
rladies,vancouver,Programming with Tidyverse functions,2021-04-28,online,2021,49.2608724,-123.113952
rladies,philly,2021 Datathon Conclusion: Exploring Judicial Patterns,2021-04-28,online,2021,39.9527237,-75.1635262
rladies,santa-rosa,RLadies+ invita a useR! ,2021-04-28,online,2021,38.4404925,-122.7141049
rladies,vitoria, Meetup R-Ladies+ convida useR!,2021-04-28,online,2021,42.8465088,-2.6724025
rladies,east-lansing,RLadies+ feat. useR! meetup,2021-04-28,online,2021,42.7320307,-84.4721678
rladies,guayaquil,RLadies+ te invita a useR! meetup,2021-04-28,online,2021,-2.1900563,-79.8868741
rladies,cuernavaca,RLadies+ te invita a useR! meetup,2021-04-28,online,2021,18.9218274,-99.2342282
rladies,tbilisi,ტურიზმის მონაცემების ვიზუალიზაცია ggplot2 და shiny გამოყენებით,2021-04-27,online,2021,41.6934591,44.8014495
rladies,sydney,"Carrots are good for vision, models are good for visualising discrete data",2021-04-27,online,2021,-33.768528,150.9568559523945
rladies,montpellier,"Être un·e utilisateur·rice de R résilient·e, by Maëlle Salmon",2021-04-27,online,2021,43.6112422,3.8767337
rladies,denver,2021 Denver R-Ladies Virtual Meet and Greet,2021-04-27,online,2021,39.7392364,-104.984862
rladies,mid-mo,Code-RLadies April 2021 Lightning Talk & Workshop - Virtual!,2021-04-27,online,2021,-37.9422066,145.2937313
rladies,taipei,[2021 Apr] 行銷文科生做資料,2021-04-26,inperson,2021,25.0375198,121.5636796
rladies,bangalore,Introduction to Tidyverse - Part 2,2021-04-25,online,2021,12.9767936,77.590082
rladies,puebla,Análisis de texto y visualización de datos con canciones de Taylor Swift,2021-04-25,online,2021,18.833333,-98
rladies,la-paz,Fundamentos de R desde Cero - Sesión 6,2021-04-24,online,2021,-16.4955455,-68.1336229
rladies,tunis,Using Tidyverse for Genomics,2021-04-24,online,2021,36.8002068,10.1857757
rladies,goiania,Flexdashboard: Painéis interativos utilizando R,2021-04-24,online,2021,-16.680882,-49.2532691
rladies,lima,No más perdido con los datos perdidos,2021-04-24,online,2021,-12.0621065,-77.0365256
rladies,abuja,Using R for Healthcare Improvement,2021-04-24,online,2021,9.0643305,7.4892974
rladies,tbilisi,Bookclub - Chapter 3: Data Visualisation Part II,2021-04-23,online,2021,41.6934591,44.8014495
rladies,gottingen,R-Ladies Göttingen Meet-Up 03,2021-04-23,online,2021,51.5328328,9.9351811
rladies,athens-ga,Mapping in R:  A very basic intro,2021-04-23,online,2021,33.9597677,-83.376398
rladies,east-lansing,Fun w/ R,2021-04-23,online,2021,42.7320307,-84.4721678
rladies,chicago,Fun w/ R,2021-04-23,online,2021,41.8755616,-87.6244212
rladies,seattle,git through April: Collaborating in GitHub,2021-04-23,online,2021,47.6038321,-122.330062
rladies,dammam,Many faces of R Markdown: An introduction,2021-04-22,online,2021,26.4367824,50.1039991
rladies,newyork,From Wrangling to Writing: Analyzing Data and Creating Production-Level Code,2021-04-22,online,2021,48.1187679,11.5485464
rladies,madrid,Aprendiendo XGBOOST,2021-04-22,online,2021,40.4167047,-3.7035825
rladies,miami,Growing into R,2021-04-22,online,2021,25.7741728,-80.19362
rladies,natal,Conhecendo R-Ladies Natal entre scripts e meetups,2021-04-22,online,2021,-5.805398,-35.2080905
rladies,xalapa,Club de lectura: Advanced R,2021-04-22,online,2021,19.5408338,-96.9146374
rladies,colombo,Data Wrangling with R,2021-04-22,online,2021,6.9388614,79.8542005
rladies,rtp,[ONLINE] #tidytuesday Work Group,2021-04-21,online,2021,35.8569851,-78.8682511
rladies,freiburg,{Part 4: Visualization} From Zero toHero: Multi-part intro to R,2021-04-21,online,2021,47.9960901,7.8494005
rladies,edinburgh,That's what Nicola said,2021-04-21,online,2021,55.9533456,-3.1883749
rladies,dallas,Network Analysis of Political Data with Jennifer Victor,2021-04-20,online,2021,32.7762719,-96.7968559
rladies,bangalore,Introduction to Tidyverse - Part 1,2021-04-18,online,2021,12.9767936,77.590082
rladies,la-paz,Fundamentos de R desde Cero - Sesión 5,2021-04-17,online,2021,-16.4955455,-68.1336229
rladies,talca,Manejo de tablas con {dplyr},2021-04-16,online,2021,-35.4265343,-71.6660322
rladies,concepcion,Manejo de tablas con {dplyr},2021-04-16,online,2021,-36.8270795,-73.0502399
rladies,scl,Manejo de tablas con {dplyr},2021-04-16,online,2021,-33.4093715,-70.7908989
rladies,valparaiso,Manejo de tablas con {dplyr},2021-04-16,online,2021,-32.5976089,-70.8529753
rladies,seattle,git through April: GitHub GUI and RStudio,2021-04-16,online,2021,47.6038321,-122.330062
rladies,eskisehir,R' da Bayes Yaklaşımı ile Regresyon Analizi ,2021-04-15,online,2021,39.7743941,30.519116
rladies,belgrade,[R Lille] My Journey To Transparency And Reproducibility,2021-04-15,online,2021,44.8178131,20.4568974
rladies,montreal,R-Ladies Meeting: TBC,2021-04-15,inperson,2021,45.5031824,-73.5698065
rladies,montreal,R-Ladies Meeting: TBC,2021-04-15,inperson,2021,45.5031824,-73.5698065
rladies,melbourne,rstudio::global %>% summarize(),2021-04-15,online,2021,-37.8142454,144.9631732
rladies,dc,"This month, I learned ...",2021-04-14,online,2021,4.6529539,-74.0835643
